ID,Year,Team,School,Grade,Ethnic,Gender,Subject,Score,Prize
12.10.06.04,2012,Binh Phuoc,chuyen_Quang_Trung_BinhPhuoc,Grade 12,Kinh,Female,Literature,12.5,Consolation
12.10.07.02,2012,Binh Phuoc,chuyen_Quang_Trung_BinhPhuoc,Grade 12,Kinh,Female,History,15,Third
12.10.07.08,2012,Binh Phuoc,chuyen_Quang_Trung_BinhPhuoc,Grade 11,Kinh,Female,History,12,Consolation
12.10.07.03,2012,Binh Phuoc,chuyen_Quang_Trung_BinhPhuoc,Grade 12,Kinh,Female,History,13.75,Third
12.10.07.05,2012,Binh Phuoc,chuyen_Quang_Trung_BinhPhuoc,Grade 12,Kinh,Female,History,11.75,Consolation
12.10.07.06,2012,Binh Phuoc,chuyen_Quang_Trung_BinhPhuoc,Grade 12,Kinh,Female,History,12,Consolation
12.10.07.04,2012,Binh Phuoc,chuyen_Quang_Trung_BinhPhuoc,Grade 11,Kinh,Female,History,13.5,Third
12.10.07.07,2012,Binh Phuoc,chuyen_Quang_Trung_BinhPhuoc,Grade 12,Kinh,Female,History,12.25,Consolation
12.10.08.01,2012,Binh Phuoc,chuyen_Quang_Trung_BinhPhuoc,Grade 11,Kinh,Male,Geography,14.5,Third
12.10.08.05,2012,Binh Phuoc,chuyen_Quang_Trung_BinhPhuoc,Grade 12,Kinh,Female,Geography,18,First
12.10.08.03,2012,Binh Phuoc,chuyen_Quang_Trung_BinhPhuoc,Grade 12,Kinh,Female,Geography,14,Third
12.10.08.04,2012,Binh Phuoc,chuyen_Quang_Trung_BinhPhuoc,Grade 12,Kinh,Female,Geography,16.75,Second
12.10.08.06,2012,Binh Phuoc,chuyen_Quang_Trung_BinhPhuoc,Grade 12,Kinh,Female,Geography,18,First
12.10.09.04,2012,Binh Phuoc,chuyen_Quang_Trung_BinhPhuoc,Grade 12,Kinh,Male,English,13.3,Consolation
12.10.09.06,2012,Binh Phuoc,chuyen_Quang_Trung_BinhPhuoc,Grade 12,Kinh,Female,English,14,Third
12.11.01.03,2012,Binh Thuan,Duc_Tan_BinhThuan,Grade 11,Kinh,Male,Mathematics,11.5,Consolation
12.11.01.06,2012,Binh Thuan,chuyen_Tran_Hung_Dao_BinhThuan,Grade 12,Kinh,Female,Mathematics,14,Consolation
12.11.01.04,2012,Binh Thuan,chuyen_Tran_Hung_Dao_BinhThuan,Grade 12,Kinh,Male,Mathematics,11,Consolation
12.11.05.04,2012,Binh Thuan,chuyen_Tran_Hung_Dao_BinhThuan,Grade 12,Kinh,Male,Informatics,21.2,Third
12.11.06.02,2012,Binh Thuan,chuyen_Tran_Hung_Dao_BinhThuan,Grade 12,Kinh,Female,Literature,12.5,Consolation
12.11.06.01,2012,Binh Thuan,chuyen_Tran_Hung_Dao_BinhThuan,Grade 12,Kinh,Female,Literature,12.5,Consolation
12.11.06.06,2012,Binh Thuan,chuyen_Tran_Hung_Dao_BinhThuan,Grade 11,Kinh,Female,Literature,12.5,Consolation
12.11.08.03,2012,Binh Thuan,chuyen_Tran_Hung_Dao_BinhThuan,Grade 12,Kinh,Male,Geography,12,Consolation
12.11.08.01,2012,Binh Thuan,chuyen_Tran_Hung_Dao_BinhThuan,Grade 12,Kinh,Female,Geography,12.75,Consolation
12.11.08.06,2012,Binh Thuan,chuyen_Tran_Hung_Dao_BinhThuan,Grade 11,Kinh,Female,Geography,12.25,Consolation
12.12.01.03,2012,Ca Mau,chuyen_Phan_Ngoc_Hien_CaMau,Grade 11,Kinh,Male,Mathematics,13.5,Consolation
12.12.04.03,2012,Ca Mau,chuyen_Phan_Ngoc_Hien_CaMau,Grade 12,Kinh,Male,Biology,22.5,Third
12.12.07.06,2012,Ca Mau,Cai_Nuoc_CaMau,Grade 11,Kinh,Male,History,11.75,Consolation
12.12.09.05,2012,Ca Mau,chuyen_Phan_Ngoc_Hien_CaMau,Grade 11,Kinh,Male,English,12.9,Consolation
12.13.01.02,2012,Can Tho,chuyen_Ly_Tu_Trong_CanTho,Grade 12,Kinh,Male,Mathematics,12,Consolation
12.13.01.04,2012,Can Tho,chuyen_Ly_Tu_Trong_CanTho,Grade 11,Kinh,Male,Mathematics,23,Second
12.13.02.04,2012,Can Tho,chuyen_Ly_Tu_Trong_CanTho,Grade 12,Kinh,Male,Physics,16.25,Consolation
12.13.02.05,2012,Can Tho,Quoc_Van_CanTho,Grade 12,Kinh,Male,Physics,23.5,Third
12.13.03.02,2012,Can Tho,chuyen_Ly_Tu_Trong_CanTho,Grade 12,Kinh,Male,Chemistry,20.5,Consolation
12.13.03.05,2012,Can Tho,chuyen_Ly_Tu_Trong_CanTho,Grade 12,Kinh,Male,Chemistry,17.25,Consolation
12.13.05.03,2012,Can Tho,chuyen_Ly_Tu_Trong_CanTho,Grade 11,Kinh,Female,Informatics,14.7,Consolation
12.13.05.06,2012,Can Tho,chuyen_Ly_Tu_Trong_CanTho,Grade 12,Kinh,Female,Informatics,14.3,Consolation
12.13.06.02,2012,Can Tho,chuyen_Ly_Tu_Trong_CanTho,Grade 12,Kinh,Female,Literature,12.5,Consolation
12.13.06.03,2012,Can Tho,chuyen_Ly_Tu_Trong_CanTho,Grade 11,Kinh,Female,Literature,13,Third
12.13.08.02,2012,Can Tho,chuyen_Ly_Tu_Trong_CanTho,Grade 12,Kinh,Female,Geography,12,Consolation
12.13.08.06,2012,Can Tho,Chau_Van_Liem_CanTho,Grade 11,Kinh,Female,Geography,12.25,Consolation
12.13.09.02,2012,Can Tho,chuyen_Ly_Tu_Trong_CanTho,Grade 11,Kinh,Male,English,14.1,Third
12.13.09.03,2012,Can Tho,chuyen_Ly_Tu_Trong_CanTho,Grade 11,Kinh,Male,English,14.2,Third
12.13.09.06,2012,Can Tho,chuyen_Ly_Tu_Trong_CanTho,Grade 11,Kinh,Female,English,13.3,Consolation
12.13.09.04,2012,Can Tho,chuyen_Ly_Tu_Trong_CanTho,Grade 12,Hoa,Female,English,13.7,Third
12.13.09.05,2012,Can Tho,chuyen_Ly_Tu_Trong_CanTho,Grade 12,Kinh,Female,English,13,Consolation
12.13.11.07,2012,Can Tho,chuyen_Ly_Tu_Trong_CanTho,Grade 12,Kinh,Male,French,16.45,Third
12.14.06.06,2012,Cao Bang,chuyen_Cao_Bang_CaoBang,Grade 12,Nung,Female,Literature,15,Second
12.14.08.02,2012,Cao Bang,chuyen_Cao_Bang_CaoBang,Grade 12,Nung,Female,Geography,12.5,Consolation
12.14.08.04,2012,Cao Bang,chuyen_Cao_Bang_CaoBang,Grade 12,Tay,Female,Geography,14.5,Third
12.14.08.05,2012,Cao Bang,chuyen_Cao_Bang_CaoBang,Grade 11,Tay,Female,Geography,12,Consolation
12.15.01.01,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 12,Kinh,Male,Mathematics,12,Consolation
12.15.01.03,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 11,Kinh,Male,Mathematics,15,Consolation
12.15.01.05,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 12,Kinh,Male,Mathematics,24,Second
12.15.01.06,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 12,Kinh,Male,Mathematics,17.5,Third
12.15.01.07,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 12,Kinh,Male,Mathematics,11,Consolation
12.15.01.08,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 12,Kinh,Male,Mathematics,21,Third
12.15.02.01,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 12,Kinh,Male,Physics,30.5,First
12.15.02.03,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 11,Kinh,Male,Physics,17.5,Consolation
12.15.02.04,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 12,Kinh,Male,Physics,16.25,Consolation
12.15.02.05,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 12,Kinh,Male,Physics,20.75,Third
12.15.02.08,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 12,Kinh,Male,Physics,27.5,Second
12.15.02.09,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 12,Kinh,Female,Physics,20.5,Third
12.15.02.07,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 12,Kinh,Male,Physics,16.5,Consolation
12.15.02.02,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 11,Kinh,Female,Physics,19.5,Third
12.15.02.10,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 11,Kinh,Male,Physics,20.5,Third
12.15.03.01,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 12,Kinh,Male,Chemistry,25.25,Second
12.15.03.02,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 12,Kinh,Male,Chemistry,21,Third
12.15.03.03,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 11,Kinh,Female,Chemistry,17.5,Consolation
12.15.03.04,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 12,Kinh,Male,Chemistry,26,Second
12.15.03.05,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 12,Kinh,Male,Chemistry,25,Third
12.15.03.06,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 12,Kinh,Female,Chemistry,26,Second
12.15.03.07,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 12,Kinh,Female,Chemistry,27.75,Second
12.15.03.09,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 12,Kinh,Male,Chemistry,19.25,Consolation
12.15.03.08,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 11,Kinh,Male,Chemistry,20.75,Consolation
12.15.03.10,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 11,Kinh,Male,Chemistry,20.25,Consolation
12.15.04.03,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 12,Tay,Female,Biology,31.75,First
12.15.04.04,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 11,Kinh,Female,Biology,20.75,Consolation
12.15.04.02,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 11,Kinh,Female,Biology,19.25,Consolation
12.15.04.07,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 12,Kinh,Female,Biology,31.75,First
12.15.05.01,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 11,Kinh,Male,Informatics,25.45,Second
12.15.05.04,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 11,Kinh,Male,Informatics,21.95,Third
12.15.05.02,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 11,Kinh,Male,Informatics,24.95,Third
12.15.05.06,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 12,Kinh,Male,Informatics,30.9,Second
12.15.05.08,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 12,Kinh,Male,Informatics,30.75,Second
12.15.05.03,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 11,Kinh,Male,Informatics,21.2,Third
12.15.05.05,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 11,Kinh,Male,Informatics,16.7,Consolation
12.15.06.01,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 12,Kinh,Female,Literature,15,Second
12.15.06.02,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 12,Kinh,Female,Literature,12.5,Consolation
12.15.06.03,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 12,Kinh,Female,Literature,14.5,Third
12.15.06.04,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 12,Kinh,Female,Literature,14.5,Third
12.15.06.05,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 12,Kinh,Female,Literature,15,Second
12.15.06.06,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 12,Kinh,Female,Literature,15,Second
12.15.07.01,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 12,Kinh,Female,History,13.5,Third
12.15.07.02,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 12,Kinh,Male,History,15.5,Second
12.15.07.03,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 12,Kinh,Female,History,15.75,Second
12.15.07.04,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 12,Kinh,Female,History,15,Third
12.15.07.05,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 11,Kinh,Female,History,14.5,Third
12.15.07.06,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 11,Kinh,Female,History,15.5,Second
12.15.08.01,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 11,Kinh,Female,Geography,12.25,Consolation
12.15.08.02,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 11,Kinh,Female,Geography,14,Third
12.15.08.03,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 11,Kinh,Female,Geography,14.25,Third
12.15.08.04,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 12,Kinh,Female,Geography,12.75,Consolation
12.15.08.05,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 12,Kinh,Male,Geography,12.25,Consolation
12.15.08.06,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 12,Kinh,Female,Geography,13,Consolation
12.15.09.02,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 12,Kinh,Female,English,13.75,Third
12.15.09.03,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 12,Kinh,Male,English,12.9,Consolation
12.15.09.04,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 12,Kinh,Male,English,14.4,Third
12.15.09.05,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 12,Kinh,Female,English,12.55,Consolation
12.15.09.06,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 12,Kinh,Female,English,15.15,Second
12.15.09.07,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 12,Kinh,Female,English,14.85,Third
12.15.09.08,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 11,Kinh,Female,English,12.65,Consolation
12.15.11.03,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 12,Kinh,Female,French,15.15,Consolation
12.15.11.04,2012,Da Nang,chuyen_Le_Quy_Don_DaNang,Grade 11,Kinh,Female,French,15.9,Consolation
12.16.01.04,2012,Dak Lak,chuyen_Nguyen_Du_DakLak,Grade 11,Kinh,Male,Mathematics,14.5,Consolation
12.16.01.06,2012,Dak Lak,Nguyen_Binh_Khiem_DakLak,Grade 12,Kinh,Male,Mathematics,19,Third
12.16.01.03,2012,Dak Lak,chuyen_Nguyen_Du_DakLak,Grade 12,Kinh,Male,Mathematics,13.5,Consolation
12.16.01.01,2012,Dak Lak,chuyen_Nguyen_Du_DakLak,Grade 11,Kinh,Male,Mathematics,13,Consolation
12.16.02.03,2012,Dak Lak,chuyen_Nguyen_Du_DakLak,Grade 11,Kinh,Male,Physics,19.75,Third
12.16.02.06,2012,Dak Lak,Nguyen_Binh_Khiem_DakLak,Grade 12,Kinh,Male,Physics,18,Consolation
12.16.02.02,2012,Dak Lak,chuyen_Nguyen_Du_DakLak,Grade 11,Kinh,Male,Physics,18.5,Consolation
12.16.02.01,2012,Dak Lak,chuyen_Nguyen_Du_DakLak,Grade 12,Kinh,Male,Physics,16.75,Consolation
12.16.03.02,2012,Dak Lak,chuyen_Nguyen_Du_DakLak,Grade 11,Kinh,Male,Chemistry,19,Consolation
12.16.03.06,2012,Dak Lak,chuyen_Nguyen_Du_DakLak,Grade 12,Kinh,Male,Chemistry,22.75,Third
12.16.04.02,2012,Dak Lak,chuyen_Nguyen_Du_DakLak,Grade 12,Kinh,Female,Biology,19.5,Consolation
12.16.05.06,2012,Dak Lak,chuyen_Nguyen_Du_DakLak,Grade 12,Kinh,Male,Informatics,20.2,Third
12.16.05.03,2012,Dak Lak,chuyen_Nguyen_Du_DakLak,Grade 11,Kinh,Male,Informatics,14.95,Consolation
12.16.06.02,2012,Dak Lak,Chu_Van_An_DakLak,Grade 12,Kinh,Female,Literature,12.5,Consolation
12.16.06.04,2012,Dak Lak,chuyen_Nguyen_Du_DakLak,Grade 12,Kinh,Female,Literature,12.5,Consolation
12.16.06.05,2012,Dak Lak,Krong_Ana_DakLak,Grade 12,Kinh,Female,Literature,12.5,Consolation
12.16.06.06,2012,Dak Lak,chuyen_Nguyen_Du_DakLak,Grade 11,Kinh,Female,Literature,12.5,Consolation
12.16.07.04,2012,Dak Lak,DTNT_No_Trang_Long_DakLak,Grade 12,E De,Female,History,12,Consolation
12.16.07.01,2012,Dak Lak,Van_Hoa_3_DakLak,Grade 12,Bru - Van Kieu,Female,History,11.5,Consolation
12.16.08.02,2012,Dak Lak,chuyen_Nguyen_Du_DakLak,Grade 11,Kinh,Female,Geography,13,Consolation
12.16.09.03,2012,Dak Lak,chuyen_Nguyen_Du_DakLak,Grade 11,Kinh,Male,English,12.45,Consolation
12.16.09.02,2012,Dak Lak,chuyen_Nguyen_Du_DakLak,Grade 11,Kinh,Female,English,12.85,Consolation
12.16.09.06,2012,Dak Lak,chuyen_Nguyen_Du_DakLak,Grade 11,Kinh,Female,English,13.7,Third
12.16.09.05,2012,Dak Lak,chuyen_Nguyen_Du_DakLak,Grade 12,Kinh,Male,English,15.2,Second
12.16.11.06,2012,Dak Lak,chuyen_Nguyen_Du_DakLak,Grade 12,Kinh,Male,French,16.1,Third
12.17.06.04,2012,Dak Nong,Dak_Song_DakNong,Grade 12,Kinh,Female,Literature,12.5,Consolation
12.17.07.02,2012,Dak Nong,Dak_Song_DakNong,Grade 12,Kinh,Male,History,12.25,Consolation
12.17.08.01,2012,Dak Nong,Krong_No_DakNong,Grade 11,Kinh,Male,Geography,12.75,Consolation
12.18.02.01,2012,Dien Bien,chuyen_Le_Quy_Don_DienBien,Grade 12,Kinh,Male,Physics,19.5,Third
12.18.02.06,2012,Dien Bien,chuyen_Le_Quy_Don_DienBien,Grade 12,Kinh,Male,Physics,17.5,Consolation
12.18.02.04,2012,Dien Bien,chuyen_Le_Quy_Don_DienBien,Grade 12,Kinh,Male,Physics,17,Consolation
12.18.06.01,2012,Dien Bien,chuyen_Le_Quy_Don_DienBien,Grade 12,Kinh,Female,Literature,14,Third
12.18.06.06,2012,Dien Bien,chuyen_Le_Quy_Don_DienBien,Grade 12,Kinh,Female,Literature,13,Third
12.18.06.02,2012,Dien Bien,chuyen_Le_Quy_Don_DienBien,Grade 11,Kinh,Female,Literature,14,Third
12.18.06.04,2012,Dien Bien,chuyen_Le_Quy_Don_DienBien,Grade 12,Kinh,Female,Literature,12.5,Consolation
12.18.06.03,2012,Dien Bien,chuyen_Le_Quy_Don_DienBien,Grade 12,Kinh,Female,Literature,12.5,Consolation
12.18.07.01,2012,Dien Bien,chuyen_Le_Quy_Don_DienBien,Grade 12,Kinh,Female,History,12,Consolation
12.18.07.02,2012,Dien Bien,chuyen_Le_Quy_Don_DienBien,Grade 12,Kinh,Female,History,12.5,Consolation
12.18.07.03,2012,Dien Bien,chuyen_Le_Quy_Don_DienBien,Grade 12,Nung,Female,History,12.5,Consolation
12.18.07.04,2012,Dien Bien,chuyen_Le_Quy_Don_DienBien,Grade 12,Kinh,Female,History,13.5,Third
12.18.08.02,2012,Dien Bien,chuyen_Le_Quy_Don_DienBien,Grade 12,Kinh,Female,Geography,12.5,Consolation
12.18.08.04,2012,Dien Bien,DTNT_Huyen_Dien_Bien_DienBien,Grade 12,Thai,Female,Geography,12.25,Consolation
12.19.01.03,2012,Dong Nai,chuyen_Luong_The_Vinh_DongNai,Grade 12,Kinh,Male,Mathematics,23.5,Second
12.19.01.04,2012,Dong Nai,Thong_Nhat_B_DongNai,Grade 12,Kinh,Male,Mathematics,12.5,Consolation
12.19.01.06,2012,Dong Nai,Doan_Ket_DongNai,Grade 12,Kinh,Male,Mathematics,12.5,Consolation
12.19.01.05,2012,Dong Nai,chuyen_Luong_The_Vinh_DongNai,Grade 12,Kinh,Male,Mathematics,11,Consolation
12.19.01.02,2012,Dong Nai,chuyen_Luong_The_Vinh_DongNai,Grade 11,Kinh,Female,Mathematics,19.5,Third
12.19.02.01,2012,Dong Nai,chuyen_Luong_The_Vinh_DongNai,Grade 12,Kinh,Female,Physics,18.75,Consolation
12.19.02.05,2012,Dong Nai,chuyen_Luong_The_Vinh_DongNai,Grade 11,Kinh,Male,Physics,18,Consolation
12.19.02.04,2012,Dong Nai,chuyen_Luong_The_Vinh_DongNai,Grade 12,Kinh,Male,Physics,19,Third
12.19.03.02,2012,Dong Nai,chuyen_Luong_The_Vinh_DongNai,Grade 12,Kinh,Female,Chemistry,23,Third
12.19.03.04,2012,Dong Nai,chuyen_Luong_The_Vinh_DongNai,Grade 12,Kinh,Male,Chemistry,19.75,Consolation
12.19.03.03,2012,Dong Nai,chuyen_Luong_The_Vinh_DongNai,Grade 12,Kinh,Male,Chemistry,19.75,Consolation
12.19.03.08,2012,Dong Nai,chuyen_Luong_The_Vinh_DongNai,Grade 12,Kinh,Male,Chemistry,20.25,Consolation
12.19.03.01,2012,Dong Nai,chuyen_Luong_The_Vinh_DongNai,Grade 12,Kinh,Female,Chemistry,23,Third
12.19.03.07,2012,Dong Nai,chuyen_Luong_The_Vinh_DongNai,Grade 11,Kinh,Male,Chemistry,18.5,Consolation
12.19.04.07,2012,Dong Nai,chuyen_Luong_The_Vinh_DongNai,Grade 12,Kinh,Female,Biology,20,Consolation
12.19.04.03,2012,Dong Nai,chuyen_Luong_The_Vinh_DongNai,Grade 12,Kinh,Female,Biology,26.25,Second
12.19.04.08,2012,Dong Nai,chuyen_Luong_The_Vinh_DongNai,Grade 12,Kinh,Male,Biology,20.5,Consolation
12.19.04.06,2012,Dong Nai,chuyen_Luong_The_Vinh_DongNai,Grade 12,Kinh,Female,Biology,21.25,Consolation
12.19.04.10,2012,Dong Nai,chuyen_Luong_The_Vinh_DongNai,Grade 12,Kinh,Female,Biology,24.25,Third
12.19.04.02,2012,Dong Nai,chuyen_Luong_The_Vinh_DongNai,Grade 12,Kinh,Male,Biology,20.75,Consolation
12.19.05.03,2012,Dong Nai,chuyen_Luong_The_Vinh_DongNai,Grade 11,Kinh,Male,Informatics,16.4,Consolation
12.19.05.01,2012,Dong Nai,chuyen_Luong_The_Vinh_DongNai,Grade 11,Kinh,Female,Informatics,14.5,Consolation
12.19.06.03,2012,Dong Nai,chuyen_Luong_The_Vinh_DongNai,Grade 12,Kinh,Female,Literature,12.5,Consolation
12.19.06.01,2012,Dong Nai,chuyen_Luong_The_Vinh_DongNai,Grade 11,Kinh,Female,Literature,14.5,Third
12.19.07.06,2012,Dong Nai,chuyen_Luong_The_Vinh_DongNai,Grade 11,Kinh,Female,History,12.75,Consolation
12.19.07.03,2012,Dong Nai,Ngo_Quyen_DongNai,Grade 12,Kinh,Female,History,12.5,Consolation
12.19.07.05,2012,Dong Nai,chuyen_Luong_The_Vinh_DongNai,Grade 12,Kinh,Male,History,15.5,Second
12.19.07.04,2012,Dong Nai,Tran_Bien_DongNai,Grade 12,Kinh,Male,History,12.25,Consolation
12.19.08.02,2012,Dong Nai,chuyen_Luong_The_Vinh_DongNai,Grade 12,Kinh,Male,Geography,14,Third
12.19.08.06,2012,Dong Nai,chuyen_Luong_The_Vinh_DongNai,Grade 12,Kinh,Male,Geography,12,Consolation
12.19.08.04,2012,Dong Nai,chuyen_Luong_The_Vinh_DongNai,Grade 11,Kinh,Female,Geography,12.75,Consolation
12.19.08.03,2012,Dong Nai,chuyen_Luong_The_Vinh_DongNai,Grade 11,Kinh,Female,Geography,14,Third
12.19.09.06,2012,Dong Nai,chuyen_Luong_The_Vinh_DongNai,Grade 12,Kinh,Male,English,15.55,Second
12.19.09.03,2012,Dong Nai,chuyen_Luong_The_Vinh_DongNai,Grade 12,Kinh,Male,English,16.45,Second
12.19.09.01,2012,Dong Nai,chuyen_Luong_The_Vinh_DongNai,Grade 12,Kinh,Male,English,15.65,Second
12.19.09.05,2012,Dong Nai,chuyen_Luong_The_Vinh_DongNai,Grade 12,Kinh,Female,English,15.3,Second
12.19.09.04,2012,Dong Nai,chuyen_Luong_The_Vinh_DongNai,Grade 11,Kinh,Male,English,14.9,Third
12.19.09.07,2012,Dong Nai,chuyen_Luong_The_Vinh_DongNai,Grade 12,Kinh,Male,English,13.2,Consolation
12.19.09.08,2012,Dong Nai,chuyen_Luong_The_Vinh_DongNai,Grade 12,Kinh,Male,English,15.2,Second
12.19.09.02,2012,Dong Nai,chuyen_Luong_The_Vinh_DongNai,Grade 12,Kinh,Female,English,12.9,Consolation
12.20.01.03,2012,Dong Thap,chuyen_Nguyen_Quang_Dieu_DongThap,Grade 12,Kinh,Male,Mathematics,14.5,Consolation
12.20.01.06,2012,Dong Thap,chuyen_Nguyen_Dinh_Chieu_DongThap,Grade 12,Kinh,Female,Mathematics,14.5,Consolation
12.20.02.03,2012,Dong Thap,chuyen_Nguyen_Dinh_Chieu_DongThap,Grade 12,Kinh,Male,Physics,20.5,Third
12.20.02.04,2012,Dong Thap,chuyen_Nguyen_Dinh_Chieu_DongThap,Grade 12,Kinh,Female,Physics,16,Consolation
12.20.04.01,2012,Dong Thap,chuyen_Nguyen_Dinh_Chieu_DongThap,Grade 11,Kinh,Male,Biology,20.75,Consolation
12.20.04.04,2012,Dong Thap,Lap_Vo_1_DongThap,Grade 12,Kinh,Female,Biology,26.25,Second
12.20.04.05,2012,Dong Thap,Lap_Vo_1_DongThap,Grade 12,Kinh,Female,Biology,19.25,Consolation
12.20.04.06,2012,Dong Thap,chuyen_Nguyen_Dinh_Chieu_DongThap,Grade 12,Kinh,Male,Biology,18.5,Consolation
12.20.05.01,2012,Dong Thap,chuyen_Nguyen_Dinh_Chieu_DongThap,Grade 11,Kinh,Male,Informatics,22.15,Third
12.20.06.03,2012,Dong Thap,chuyen_Nguyen_Dinh_Chieu_DongThap,Grade 12,Kinh,Female,Literature,12.5,Consolation
12.20.06.06,2012,Dong Thap,chuyen_Nguyen_Quang_Dieu_DongThap,Grade 12,Kinh,Female,Literature,13.5,Third
12.20.08.01,2012,Dong Thap,Lap_Vo_2_DongThap,Grade 11,Kinh,Male,Geography,16,Second
12.20.08.04,2012,Dong Thap,TP_Cao_Lanh_DongThap,Grade 11,Kinh,Male,Geography,12.25,Consolation
12.21.01.01,2012,Gia Lai,chuyen_Hung_Vuong_GiaLai,Grade 12,Kinh,Male,Mathematics,19.5,Third
12.21.01.06,2012,Gia Lai,chuyen_Hung_Vuong_GiaLai,Grade 11,Kinh,Female,Mathematics,11,Consolation
12.21.02.02,2012,Gia Lai,chuyen_Hung_Vuong_GiaLai,Grade 12,Tay,Male,Physics,16.25,Consolation
12.21.03.04,2012,Gia Lai,chuyen_Hung_Vuong_GiaLai,Grade 12,Kinh,Female,Chemistry,24.25,Third
12.21.03.05,2012,Gia Lai,chuyen_Hung_Vuong_GiaLai,Grade 12,Kinh,Male,Chemistry,26,Second
12.21.03.06,2012,Gia Lai,chuyen_Hung_Vuong_GiaLai,Grade 11,Kinh,Female,Chemistry,20.75,Consolation
12.21.03.01,2012,Gia Lai,chuyen_Hung_Vuong_GiaLai,Grade 12,Kinh,Female,Chemistry,19.75,Consolation
12.21.03.02,2012,Gia Lai,chuyen_Hung_Vuong_GiaLai,Grade 11,Kinh,Male,Chemistry,18,Consolation
12.21.04.04,2012,Gia Lai,chuyen_Hung_Vuong_GiaLai,Grade 12,Kinh,Female,Biology,21,Consolation
12.21.04.03,2012,Gia Lai,chuyen_Hung_Vuong_GiaLai,Grade 12,Kinh,Male,Biology,18.75,Consolation
